file,ISIN,conId,Symbol,Rows,FirstDate,LastDate,Has2019,Has2020,Has2021,Has2022,Has2023,CoronaUsable,Y2022Usable,Full2019_2023,Error
LU1589349734_275578062.csv,LU1589349734,275578062,MIVU,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1598689153_287632161.csv,LU1598689153,287632161,LGWU,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1598690169_287632164.csv,LU1598690169,287632164,VAL,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1598757687_276039870.csv,LU1598757687,276039870,MT,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1602144732_305376037.csv,LU1602144732,305376037,CJ1,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1602144906_305376028.csv,LU1602144906,305376028,CP9,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1615090864_290007435.csv,LU1615090864,290007435,EDEU,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1615092217_290007440.csv,LU1615092217,290007440,EMWE,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1618151879_279255273.csv,LU1618151879,279255273,TGHN,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1645380368_295400699.csv,LU1645380368,295400699,FRC3,1273,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1646360542_393103477.csv,LU1646360542,393103477,JPNE,1043,2019-11-26,2023-12-29,True,True,True,True,True,True,True,False,
LU1650487413_297475411.csv,LU1650487413,297475411,MTA,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1650487926_446038437.csv,LU1650487926,446038437,EGV3,839,2020-09-18,2023-12-29,False,True,True,True,True,False,True,False,
LU1650488817_517611055.csv,LU1650488817,517611055,EGV5,578,2021-09-29,2023-12-29,False,False,True,True,True,False,True,False,
LU1650491795_517611003.csv,LU1650491795,517611003,E15H,578,2021-09-29,2023-12-29,False,False,True,True,True,False,True,False,
LU1681038672_310613363.csv,LU1681038672,310613363,RS2K,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1681040496_313123511.csv,LU1681040496,313123511,AHYE,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1681048630_305072377.csv,LU1681048630,305072377,GLUX,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1686830065_338972760.csv,LU1686830065,338972760,LCVB,1271,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1686830909_338972772.csv,LU1686830909,338972772,LEMB,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1701428291_293795910.csv,LU1701428291,293795910,NEXA,1258,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1704650164_295036233.csv,LU1704650164,295036233,BFSA,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1720938841_332262673.csv,LU1720938841,332262673,EMLOC,1260,2019-01-03,2023-12-29,True,True,True,True,True,True,True,True,
LU1737652310_305692929.csv,LU1737652310,305692929,10AI,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1737652583_305692942.csv,LU1737652583,305692942,AEMD,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1737652823_305692917.csv,LU1737652823,305692917,10AJ,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1737653631_305692927.csv,LU1737653631,305692927,10AK,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1737653987_305692910.csv,LU1737653987,305692910,DECR,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1750178011_321415138.csv,LU1750178011,321415138,M9SV,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1778762911_312496724.csv,LU1778762911,312496724,SPOT,1258,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1781541252_311572503.csv,LU1781541252,311572503,LCUJ,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1781541849_312183070.csv,LU1781541849,312183070,LCUA,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1806495575_328777210.csv,LU1806495575,328777210,UCRP,1273,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1812092168_343124856.csv,LU1812092168,343124856,SELD,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1829219127_338972779.csv,LU1829219127,338972779,CRP,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1829221024_350066779.csv,LU1829221024,350066779,UST,1270,2019-01-18,2023-12-29,True,True,True,True,True,True,True,False,
LU1834983477_349750294.csv,LU1834983477,349750294,BNK,1270,2019-01-18,2023-12-29,True,True,True,True,True,True,True,False,
LU1834987890_352109647.csv,LU1834987890,352109647,IND,1260,2019-02-01,2023-12-29,True,True,True,True,True,True,True,False,
LU1834988518_350066729.csv,LU1834988518,350066729,TNO,1270,2019-01-18,2023-12-29,True,True,True,True,True,True,True,False,
LU1834988864_350066767.csv,LU1834988864,350066767,UTI,1270,2019-01-18,2023-12-29,True,True,True,True,True,True,True,False,
LU1841731745_339970560.csv,LU1841731745,339970560,LCCN,1261,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1852211215_341363192.csv,LU1852211215,341363192,MDBA,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1852211991_363412508.csv,LU1852211991,363412508,MDBE,1190,2019-05-02,2023-12-29,True,True,True,True,True,True,True,False,
LU1852212965_341363197.csv,LU1852212965,341363197,MDBU,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1861132840_332927897.csv,LU1861132840,332927897,GOAI,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1875395870_341199662.csv,LU1875395870,341199662,XDJE,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU1900066207_356940369.csv,LU1900066207,356940369,RIO,1230,2019-03-15,2023-12-29,True,True,True,True,True,True,True,False,
LU1900067601_356940392.csv,LU1900067601,356940392,TUR,1230,2019-03-15,2023-12-29,True,True,True,True,True,True,True,False,
LU1900067940_354785685.csv,LU1900067940,354785685,HK,1244,2019-02-22,2023-12-29,True,True,True,True,True,True,True,False,
LU1900068914_354785680.csv,LU1900068914,354785680,ASI,1245,2019-02-22,2023-12-29,True,True,True,True,True,True,True,False,
LU1940199711_353550066.csv,LU1940199711,353550066,ESGE,1250,2019-02-15,2023-12-29,True,True,True,True,True,True,True,False,
LU1971906802_377043177.csv,LU1971906802,377043177,UET5,1119,2019-08-07,2023-12-29,True,True,True,True,True,True,True,False,
LU1974693662_385991390.csv,LU1974693662,385991390,UIQG,1080,2019-10-04,2023-12-29,True,True,True,True,True,True,True,False,
LU1974695790_376945195.csv,LU1974695790,376945195,EMIG,1121,2019-08-07,2023-12-29,True,True,True,True,True,True,True,False,
LU2009202107_374344559.csv,LU2009202107,374344559,EMXC,1130,2019-07-10,2023-12-29,True,True,True,True,True,True,True,False,
LU2010095458_372834028.csv,LU2010095458,372834028,GFG,1147,2019-07-02,2023-12-29,True,True,True,True,True,True,True,False,
LU2023678878_418724053.csv,LU2023678878,418724053,EBUY,950,2020-04-22,2023-12-29,False,True,True,True,True,False,True,False,
LU2023679090_418724063.csv,LU2023679090,418724063,ELCR,950,2020-04-22,2023-12-29,False,True,True,True,True,False,True,False,
LU2037749152_384793779.csv,LU2037749152,384793779,PR1P,1086,2019-09-25,2023-12-29,True,True,True,True,True,True,True,False,
LU2082996112_447262550.csv,LU2082996112,447262550,INDA,834,2020-09-25,2023-12-29,False,True,True,True,True,False,True,False,
LU2082997359_443719431.csv,LU2082997359,443719431,DFOP,849,2020-09-04,2023-12-29,False,True,True,True,True,False,True,False,
LU2082997516_431420232.csv,LU2082997516,431420232,EHLT,891,2020-07-08,2023-12-29,False,True,True,True,True,False,True,False,
LU2082997946_443710091.csv,LU2082997946,443710091,EGV1,849,2020-09-04,2023-12-29,False,True,True,True,True,False,True,False,
LU2082998167_431445740.csv,LU2082998167,431445740,OIGS,891,2020-07-08,2023-12-29,False,True,True,True,True,False,True,False,
LU2082999058_446961297.csv,LU2082999058,446961297,INDB1,834,2020-09-25,2023-12-29,False,True,True,True,True,False,True,False,
LU2082999132_446957467.csv,LU2082999132,446957467,6TVL,834,2020-09-25,2023-12-29,False,True,True,True,True,False,True,False,
LU2082999306_446041930.csv,LU2082999306,446041930,EGV2,839,2020-09-18,2023-12-29,False,True,True,True,True,False,True,False,
LU2089238039_401624582.csv,LU2089238039,401624582,PRAE,1002,2020-01-29,2023-12-29,False,True,True,True,True,False,True,False,
LU2089238385_401624599.csv,LU2089238385,401624599,PRAJ,1002,2020-01-29,2023-12-29,False,True,True,True,True,False,True,False,
LU2089238625_401624575.csv,LU2089238625,401624575,PRAC,1002,2020-01-29,2023-12-29,False,True,True,True,True,False,True,False,
LU2089238971_401624588.csv,LU2089238971,401624588,PRAG,1002,2020-01-29,2023-12-29,False,True,True,True,True,False,True,False,
LU2089239193_401624600.csv,LU2089239193,401624600,PRAS,1002,2020-01-29,2023-12-29,False,True,True,True,True,False,True,False,
LU2089239276_401624609.csv,LU2089239276,401624609,PRAP,1002,2020-01-29,2023-12-29,False,True,True,True,True,False,True,False,
LU2090062352_407941023.csv,LU2090062352,407941023,CBFEDF,965,2020-03-09,2023-12-29,False,True,True,True,True,False,True,False,
LU2090062436_431404474.csv,LU2090062436,431404474,DAXD,885,2020-07-06,2023-12-29,False,True,True,True,True,False,True,False,
LU2090062782_447262570.csv,LU2090062782,447262570,E15G,834,2020-09-25,2023-12-29,False,True,True,True,True,False,True,False,
LU2090062865_517611095.csv,LU2090062865,517611095,EGV7,578,2021-09-29,2023-12-29,False,False,True,True,True,False,True,False,
LU2090063327_431442002.csv,LU2090063327,431442002,SEMD,883,2020-07-06,2023-12-29,False,True,True,True,True,False,True,False,
LU2090063673_446056896.csv,LU2090063673,446056896,LJPN,830,2020-09-21,2023-12-29,False,True,True,True,True,False,True,False,
LU2109787551_430743463.csv,LU2109787551,430743463,SADM,896,2020-07-01,2023-12-29,False,True,True,True,True,False,True,False,
LU2133056387_517611010.csv,LU2133056387,517611010,JNHD,578,2021-09-29,2023-12-29,False,False,True,True,True,False,True,False,
LU2194447293_448783055.csv,LU2194447293,448783055,BLUE,832,2020-10-06,2023-12-29,False,True,True,True,True,False,True,False,
LU2197908721_444657440.csv,LU2197908721,444657440,NADQ,835,2020-09-14,2023-12-29,False,True,True,True,True,False,True,False,
LU2265794276_478452900.csv,LU2265794276,478452900,CQQQ,702,2021-03-24,2023-12-29,False,False,True,True,True,False,True,False,
LU2290522684_467871376.csv,LU2290522684,467871376,INPST,753,2021-01-27,2023-12-29,False,False,True,True,True,False,True,False,
LU2290523658_472507415.csv,LU2290523658,472507415,HTG,731,2021-02-22,2023-12-29,False,False,True,True,True,False,True,False,
LU2333563281_489110496.csv,LU2333563281,489110496,TNIE,682,2021-05-04,2023-12-29,False,False,True,True,True,False,True,False,
LU2356220926_501094744.csv,LU2356220926,501094744,ERTH,640,2021-07-07,2023-12-29,False,False,True,True,True,False,True,False,
LU2365458145_550770395.csv,LU2365458145,550770395,ASRS,458,2022-03-18,2023-12-29,False,False,False,True,True,False,False,False,
LU2369833749_506470958.csv,LU2369833749,506470958,AMBP,605,2021-08-05,2023-12-29,False,False,True,True,True,False,True,False,
LU2370241684_510424218.csv,LU2370241684,510424218,PLAN,606,2021-08-24,2023-12-29,False,False,True,True,True,False,True,False,
LU2380749676_565398412.csv,LU2380749676,565398412,RCVR,406,2022-06-02,2023-12-29,False,False,False,True,True,False,False,False,
LU2405144788_530090935.csv,LU2405144788,530090935,CDRO,511,2021-12-01,2023-12-29,False,False,True,True,True,False,False,False,
LU2458332611_567638367.csv,LU2458332611,567638367,ALVO,387,2022-06-16,2023-12-29,False,False,False,True,True,False,False,False,
LU2572256746_618954861.csv,LU2572256746,618954861,C024,205,2023-03-13,2023-12-29,False,False,False,False,True,False,False,False,
LU2572257397_618722259.csv,LU2572257397,618722259,CBMPUS,202,2023-03-13,2023-12-29,False,False,False,False,True,False,False,False,
LU2598331598_662013031.csv,LU2598331598,662013031,TEN,1273,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
LU2611731824_670515198.csv,LU2611731824,670515198,CBGOLD,13,2023-12-11,2023-12-29,False,False,False,False,True,False,False,False,
LU2611732632_670529646.csv,LU2611732632,670529646,C030,1266,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
MA0000011488_39550427.csv,MA0000011488,39550427,IAM,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
MHY0207T1001_132310540.csv,MHY0207T1001,132310540,ASC,1258,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
MHY1771G1026_80627441.csv,MHY1771G1026,80627441,CMRE,1258,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
MHY1968P1218_362047735.csv,MHY1968P1218,362047735,DAC,1255,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
MHY2066G1044_33522437.csv,MHY2066G1044,33522437,DSX,1258,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
MHY2106R1100_150632114.csv,MHY2106R1100,150632114,LPG,1258,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
MHY235081079_319099318.csv,MHY235081079,319099318,EDRY,1206,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
MHY235921357_396161597.csv,MHY235921357,396161597,ESEA,1258,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
MHY2685T1313_239699934.csv,MHY2685T1313,239699934,GNK,1258,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
MHY271836006_358162268.csv,MHY271836006,358162268,GSL,1258,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
MHY272651263_451304573.csv,MHY272651263,451304573,GLBS,1258,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
MHY621321089_138999605.csv,MHY621321089,138999605,NVGS,1258,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
MHY641771016_365305868.csv,MHY641771016,365305868,OET,1170,2019-05-09,2023-12-29,True,True,True,True,True,True,True,False,
MHY673051543_597690534.csv,MHY673051543,597690534,PSHG,1256,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
MHY7388L1039_51599110.csv,MHY7388L1039,51599110,SB,1258,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
MHY7542C1306_349869083.csv,MHY7542C1306,349869083,STNG,1258,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
MHY8162K2046_236994457.csv,MHY8162K2046,236994457,SBLK,1258,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
MHY816691064_36281857.csv,MHY816691064,36281857,GASS,1258,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
MT0001770107_473847392.csv,MT0001770107,473847392,SRAG,726,2021-02-26,2023-12-29,False,False,True,True,True,False,True,False,
MU0117U00026_603518563.csv,MU0117U00026,603518563,4G3A,265,2022-12-16,2023-12-29,False,False,False,True,True,False,False,False,
MU0295S00016_77879741.csv,MU0295S00016,77879741,MMYT,1258,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
MU0456S00006_176898301.csv,MU0456S00006,176898301,AFM,1153,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
MX00BW020002_409841962.csv,MX00BW020002,409841962,BWMX,912,2020-03-16,2023-12-29,False,True,True,True,True,False,True,False,
MX01BM1B0000_603528029.csv,MX01BM1B0000,603528029,BC51,265,2022-12-16,2023-12-29,False,False,False,True,True,False,False,False,
MX01CU010003_603490956.csv,MX01CU010003,603490956,6BE,265,2022-12-16,2023-12-29,False,False,False,True,True,False,False,False,
MX01GA000004_603517774.csv,MX01GA000004,603517774,G9N1,265,2022-12-16,2023-12-29,False,False,False,True,True,False,False,False,
MX01OM000018_603528124.csv,MX01OM000018,603528124,G7AB,265,2022-12-16,2023-12-29,False,False,False,True,True,False,False,False,
MXP001391012_603529417.csv,MXP001391012,603529417,4FU,265,2022-12-16,2023-12-29,False,False,False,True,True,False,False,False,
MXP225611567_612862136.csv,MXP225611567,612862136,CEXB,228,2023-02-08,2023-12-29,False,False,False,False,True,False,False,False,
MXP370841019_32617874.csv,MXP370841019,32617874,GMBXF,1258,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
MXP461181085_603523359.csv,MXP461181085,603523359,4GF,265,2022-12-16,2023-12-29,False,False,False,True,True,False,False,False,
MXP4948K1056_603518052.csv,MXP4948K1056,603518052,3G3B,265,2022-12-16,2023-12-29,False,False,False,True,True,False,False,False,
MXP554091415_32604517.csv,MXP554091415,32604517,IPOAF,1256,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
MXP8728U1671_603521309.csv,MXP8728U1671,603521309,OSOB,265,2022-12-16,2023-12-29,False,False,False,True,True,False,False,False,
NGSEPLAT0008_148231820.csv,NGSEPLAT0008,148231820,SEPL,1261,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0000009082_29622902.csv,NL0000009082,29622902,KPN,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0000009165_29622888.csv,NL0000009165,29622888,HEIA,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0000009538_29622921.csv,NL0000009538,29622921,PHIA,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0000018034_37507841.csv,NL0000018034,37507841,AJAX,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0000226223_29612246.csv,NL0000226223,29612246,STMPA,838,2020-09-28,2023-12-29,False,True,True,True,True,False,True,False,
NL0000235190_29612256.csv,NL0000235190,29612256,AIR,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0000289213_2952485.csv,NL0000289213,2952485,WHA,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0000302636_31004998.csv,NL0000302636,31004998,VLK,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0000334118_2950440.csv,NL0000334118,2950440,ASM,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0000336303_31004898.csv,NL0000336303,31004898,PBH,1280,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0000337319_39142805.csv,NL0000337319,39142805,BAMNB,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0000345577_31004975.csv,NL0000345577,31004975,CTAC,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0000360618_39504578.csv,NL0000360618,39504578,SBMO,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0000371243_31004947.csv,NL0000371243,31004947,NEDAP,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0000379121_10428270.csv,NL0000379121,10428270,RAND,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0000395903_39498284.csv,NL0000395903,39498284,WKL,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0000440311_2951196.csv,NL0000440311,2951196,HOLCO,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0000687663_41692402.csv,NL0000687663,41692402,AER,1258,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0000817179_43675867.csv,NL0000817179,43675867,SLIGR,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0000852523_43999620.csv,NL0000852523,43999620,TWEKA,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0000852531_43658300.csv,NL0000852531,43658300,KENDR,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0000852564_44270444.csv,NL0000852564,44270444,AALB,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0000888691_45125707.csv,NL0000888691,45125707,AMG,524,2021-12-20,2023-12-29,False,False,True,True,True,False,False,False,
NL0006237562_51218291.csv,NL0006237562,51218291,ARCAD,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0006294274_156871527.csv,NL0006294274,156871527,ENX,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0009269109_69251199.csv,NL0009269109,69251199,HEIJM,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0009312842_71531043.csv,NL0009312842,71531043,NEDSE,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0009432491_74891132.csv,NL0009432491,74891132,VPK,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0009434992_74866700.csv,NL0009434992,74866700,LYB,1258,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0009538784_77791077.csv,NL0009538784,77791077,NXPI,1258,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0009690239_86792281.csv,NL0009690239,86792281,TRET,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0009690247_86792284.csv,NL0009690247,86792284,TCBT,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0009690254_86792288.csv,NL0009690254,86792288,TGBT,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0009739416_88315855.csv,NL0009739416,88315855,PNL,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0009822014_90578687.csv,NL0009822014,90578687,NSE,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0010273215_117589399.csv,NL0010273215,117589399,ASML,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0010391025_123580417.csv,NL0010391025,123580417,PHARM,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0010391108_517611030.csv,NL0010391108,517611030,P7V,578,2021-09-29,2023-12-29,False,False,True,True,True,False,True,False,
NL0010408704_127376819.csv,NL0010408704,127376819,TSWE,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0010545661_135330258.csv,NL0010545661,135330258,CNH,1258,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0010558797_133655567.csv,NL0010558797,133655567,OCI,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0010583399_136345877.csv,NL0010583399,136345877,CRBN,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0010696654_143720844.csv,NL0010696654,143720844,QURE,1258,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0010733960_148619209.csv,NL0010733960,148619209,LMN,1260,2019-01-03,2023-12-29,True,True,True,True,True,True,True,True,
NL0010773842_159310339.csv,NL0010773842,159310339,NN,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0010776944_153517234.csv,NL0010776944,153517234,BRNL,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0010801007_158556186.csv,NL0010801007,158556186,IMCD,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0010832176_160209909.csv,NL0010832176,160209909,ARGX,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0010872388_166701469.csv,NL0010872388,166701469,3SQ1,1272,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0010872495_167047210.csv,NL0010872495,167047210,PRQR,1258,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0011540547_212289339.csv,NL0011540547,212289339,ABN,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0011585146_215461594.csv,NL0011585146,215461594,RACE,1273,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0011660485_233146256.csv,NL0011660485,233146256,SIFG,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0011683594_234004667.csv,NL0011683594,234004667,TDIV,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0011794037_240486295.csv,NL0011794037,240486295,AD,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0011821202_240601748.csv,NL0011821202,240601748,INGA,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0011821392_234917703.csv,NL0011821392,234917703,LIGHT,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0011832811_234657655.csv,NL0011832811,234657655,FFARM,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0011832936_233672039.csv,NL0011832936,233672039,COPN,1260,2019-01-03,2023-12-29,True,True,True,True,True,True,True,True,
NL0011872643_236171313.csv,NL0011872643,236171313,ASRNL,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0011872650_236502390.csv,NL0011872650,236502390,BFIT,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0012044747_251932865.csv,NL0012044747,251932865,RDC,1271,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0012059018_258400854.csv,NL0012059018,258400854,EXO,323,2022-09-27,2023-12-29,False,False,False,True,True,False,False,False,
NL0012194724_277365533.csv,NL0012194724,277365533,ALX,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0012365084_279439380.csv,NL0012365084,279439380,NSI,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0012650360_293780919.csv,NL0012650360,293780919,RHIM,1268,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0012661870_295404306.csv,NL0012661870,295404306,IFRX,1258,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0012817175_311674942.csv,NL0012817175,311674942,ALFEN,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0012866412_316537032.csv,NL0012866412,316537032,BESI,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0012969182_321202935.csv,NL0012969182,321202935,ADYEN,1282,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0013056914_335844146.csv,NL0013056914,335844146,ESTC,1258,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL0013267909_350068526.csv,NL0013267909,350068526,AKZA,1268,2019-01-22,2023-12-29,True,True,True,True,True,True,True,False,
NL0013332471_366495866.csv,NL0013332471,366495866,TOM2,1184,2019-05-23,2023-12-29,True,True,True,True,True,True,True,False,
NL0013654783_382625193.csv,NL0013654783,382625193,PRX,1105,2019-09-11,2023-12-29,True,True,True,True,True,True,True,False,
NL0013654809_371713523.csv,NL0013654809,371713523,FAST,1163,2019-06-21,2023-12-29,True,True,True,True,True,True,True,False,
NL0014332678_424726370.csv,NL0014332678,424726370,JDEP,917,2020-06-02,2023-12-29,False,True,True,True,True,False,True,False,
NL0014559478_471440851.csv,NL0014559478,471440851,TE,739,2021-02-16,2023-12-29,False,False,True,True,True,False,True,False,
NL00150001Q9_463647466.csv,NL00150001Q9,463647466,STLA,1258,2019-01-02,2023-12-29,True,True,True,True,True,True,True,True,
NL00150002Q7_459068956.csv,NL00150002Q7,459068956,VVY,764,2021-01-11,2023-12-29,False,False,True,True,True,False,True,False,
NL00150003E1_493546218.csv,NL00150003E1,493546218,FUR,670,2021-05-26,2023-12-29,False,False,True,True,True,False,True,False,
NL00150005Y4_469692630.csv,NL00150005Y4,469692630,PHVS,716,2021-02-08,2023-12-29,False,False,True,True,True,False,True,False,
NL00150006R6_478774149.csv,NL00150006R6,478774149,CTPNV,712,2021-03-25,2023-12-29,False,False,True,True,True,False,True,False,
NL00150006Z9_479181852.csv,NL00150006Z9,479181852,AZRN,710,2021-03-26,2023-12-29,False,False,True,True,True,False,True,False,
NL0015000AU7_603521326.csv,NL0015000AU7,603521326,8UX,265,2022-12-16,2023-12-29,False,False,False,True,True,False,False,False,
